date,portid,portname,portcalls,portcalls_container,import,export,import_dry_bulk,import_container,import_general_cargo,import_tanker,import_roro,export_dry_bulk,export_container,export_general_cargo,export_tanker,export_roro
2025-10-19,port183,Buenaventura,2,1,11021,0,0,11021,0,0,0,0,0,0,0,0
2025-10-20,port183,Buenaventura,9,6,45405,29917,5628,38166,0,1610,0,26640,3277,0,0,0
2025-10-21,port183,Buenaventura,2,2,12123,0,0,12123,0,0,0,0,0,0,0,0
2025-10-22,port183,Buenaventura,5,2,35700,19468,11534,23297,0,0,868,0,1625,0,17843,0
2025-10-23,port183,Buenaventura,5,3,40626,2037,10713,6754,0,23157,0,0,2037,0,0,0
2025-10-24,port183,Buenaventura,5,2,126624,7549,102264,13837,10522,0,0,0,7549,0,0,0
2025-10-25,port183,Buenaventura,1,1,5559,1625,0,5559,0,0,0,0,1625,0,0,0
2025-10-26,port183,Buenaventura,3,2,74970,912,60999,13971,0,0,0,0,912,0,0,0
2025-10-27,port183,Buenaventura,6,4,60451,3250,3689,52194,4567,0,0,0,3250,0,0,0
2025-10-28,port183,Buenaventura,1,1,15192,0,0,15192,0,0,0,0,0,0,0,0
2025-10-29,port183,Buenaventura,1,1,19998,0,0,19998,0,0,0,0,0,0,0,0
2025-10-30,port183,Buenaventura,3,2,18051,1625,0,18051,0,0,0,0,1625,0,0,0
2025-10-31,port183,Buenaventura,3,2,34591,0,0,33326,0,1265,0,0,0,0,0,0
2025-11-01,port183,Buenaventura,2,2,5559,4305,0,5559,0,0,0,0,4305,0,0,0
2025-11-02,port183,Buenaventura,6,4,47806,14158,32361,15444,0,0,0,0,14158,0,0,0
2025-11-03,port183,Buenaventura,5,4,14117,6400,0,14117,0,0,0,0,5963,0,437,0
2025-11-04,port183,Buenaventura,7,2,123641,8064,74608,26001,18834,0,4197,2955,4497,611,0,0
2025-11-05,port183,Buenaventura,1,1,14634,0,0,14634,0,0,0,0,0,0,0,0
2025-11-06,port183,Buenaventura,3,1,16905,0,14429,2475,0,0,0,0,0,0,0,0
2025-11-07,port183,Buenaventura,6,2,113277,2262,83122,30155,0,0,0,0,2262,0,0,0
2025-11-08,port183,Buenaventura,3,1,18370,0,0,13347,5023,0,0,0,0,0,0,0
2025-11-09,port183,Buenaventura,3,1,88227,0,85886,2340,0,0,0,0,0,0,0,0
2025-11-10,port183,Buenaventura,6,4,66161,1557,18019,42679,0,5461,0,0,904,0,653,0
2025-11-11,port183,Buenaventura,1,1,3663,0,0,3663,0,0,0,0,0,0,0,0
2025-11-12,port183,Buenaventura,4,2,20377,0,2563,16251,0,1562,0,0,0,0,0,0
2025-11-13,port183,Buenaventura,4,2,26500,0,0,16795,4975,0,4729,0,0,0,0,0
2025-11-14,port183,Buenaventura,3,2,31065,1625,0,29502,0,1563,0,0,1625,0,0,0
2025-11-15,port183,Buenaventura,3,2,19266,9045,13707,5559,0,0,0,0,9045,0,0,0
2025-11-16,port183,Buenaventura,3,2,28202,1554,11266,16936,0,0,0,0,1554,0,0,0
2025-11-17,port183,Buenaventura,5,3,61340,3752,30822,621,0,29896,0,0,3752,0,0,0
2025-11-18,port183,Buenaventura,4,2,19022,0,0,14072,1007,0,3943,0,0,0,0,0
2025-11-19,port183,Buenaventura,1,1,11382,0,0,11382,0,0,0,0,0,0,0,0
2025-11-20,port183,Buenaventura,5,1,12643,53443,2904,9507,231,0,0,53443,0,0,0,0
2025-11-21,port183,Buenaventura,2,1,17137,4012,17137,0,0,0,0,0,4012,0,0,0
2025-11-22,port183,Buenaventura,4,3,14253,8717,13307,945,0,0,0,0,8717,0,0,0
2025-11-23,port183,Buenaventura,4,2,40256,0,26478,13383,0,394,0,0,0,0,0,0
2025-11-24,port183,Buenaventura,5,4,9376,2976,3859,5517,0,0,0,0,2976,0,0,0
2025-11-25,port183,Buenaventura,3,1,27762,1479,4994,0,0,22767,0,0,1479,0,0,0
2025-11-26,port183,Buenaventura,4,2,16464,61345,3376,13087,0,0,0,61345,0,0,0,0
2025-11-27,port183,Buenaventura,5,0,65778,0,62711,0,0,3067,0,0,0,0,0,0
2025-11-28,port183,Buenaventura,3,2,64522,0,26152,38369,0,0,0,0,0,0,0,0
2025-11-29,port183,Buenaventura,2,2,0,11920,0,0,0,0,0,0,11920,0,0,0
2025-11-30,port183,Buenaventura,5,3,30804,5828,12215,18589,0,0,0,0,5828,0,0,0
2025-12-01,port183,Buenaventura,5,5,25177,9458,0,25177,0,0,0,0,9458,0,0,0
2025-12-02,port183,Buenaventura,3,1,45099,2955,40695,4404,0,0,0,2955,0,0,0,0
2025-12-03,port183,Buenaventura,4,2,60202,0,2226,47537,0,10438,0,0,0,0,0,0
2025-12-04,port183,Buenaventura,3,1,18536,0,10522,6626,0,0,1387,0,0,0,0,0
2025-12-05,port183,Buenaventura,3,3,22189,3496,0,22189,0,0,0,0,3496,0,0,0
2025-12-06,port183,Buenaventura,2,1,0,70540,0,0,0,0,0,59302,11238,0,0,0
2025-12-07,port183,Buenaventura,4,3,8593,15507,0,8593,0,0,0,0,15507,0,0,0
2025-12-08,port183,Buenaventura,4,2,15573,0,531,13637,0,0,1404,0,0,0,0,0
2025-12-09,port183,Buenaventura,6,1,70654,3566,47532,471,5578,17072,0,2955,0,611,0,0
2025-12-10,port183,Buenaventura,4,2,61344,611,42624,13141,5578,0,0,0,0,611,0,0
2025-12-11,port183,Buenaventura,5,1,132692,6011,127230,0,0,5461,0,30,5327,0,653,0
2025-12-12,port183,Buenaventura,1,1,5559,1625,0,5559,0,0,0,0,1625,0,0,0
2025-12-13,port183,Buenaventura,3,2,14002,5410,7506,6495,0,0,0,0,5410,0,0,0
2025-12-14,port183,Buenaventura,5,4,20424,903,0,17673,0,0,2750,0,903,0,0,0
2025-12-15,port183,Buenaventura,6,3,13674,16733,2954,7234,0,3485,0,0,607,0,16126,0
2025-12-16,port183,Buenaventura,4,1,20737,0,3579,14472,1155,0,1529,0,0,0,0,0
2025-12-17,port183,Buenaventura,4,3,37761,1625,9926,27835,0,0,0,0,1625,0,0,0
2025-12-18,port183,Buenaventura,2,1,5143,0,0,2195,0,0,2947,0,0,0,0,0
2025-12-19,port183,Buenaventura,2,1,37765,0,26113,11652,0,0,0,0,0,0,0,0
2025-12-20,port183,Buenaventura,3,2,20624,21727,20624,0,0,0,0,2955,18772,0,0,0
2025-12-21,port183,Buenaventura,3,2,40526,2261,0,22619,0,17906,0,0,2261,0,0,0
2025-12-22,port183,Buenaventura,7,5,41952,40197,0,38344,3607,0,0,38572,1625,0,0,0
2025-12-23,port183,Buenaventura,2,1,5468,0,0,2366,3101,0,0,0,0,0,0,0
2025-12-24,port183,Buenaventura,4,3,21505,1625,0,21505,0,0,0,0,1625,0,0,0
2025-12-25,port183,Buenaventura,1,0,12896,0,0,0,0,12896,0,0,0,0,0,0
2025-12-26,port183,Buenaventura,3,2,16284,755,0,12820,0,3463,0,0,755,0,0,0
2025-12-27,port183,Buenaventura,5,2,54023,0,28974,3838,0,21210,0,0,0,0,0,0
2025-12-28,port183,Buenaventura,7,4,142875,22331,134080,8794,0,0,0,0,22331,0,0,0
2025-12-29,port183,Buenaventura,5,1,49213,0,47889,1324,0,0,0,0,0,0,0,0
2025-12-30,port183,Buenaventura,5,3,49890,1044,0,49890,0,0,0,1044,0,0,0,0
2025-12-31,port183,Buenaventura,2,1,6369,0,3835,2534,0,0,0,0,0,0,0,0
2026-01-01,port183,Buenaventura,2,1,11929,67,0,10953,0,0,976,0,0,0,0,67
2026-01-02,port183,Buenaventura,3,3,27085,0,0,27085,0,0,0,0,0,0,0,0
2026-01-03,port183,Buenaventura,3,3,0,12613,0,0,0,0,0,0,12613,0,0,0
2026-01-04,port183,Buenaventura,4,3,34901,4631,22035,12865,0,0,0,0,4631,0,0,0
2026-01-05,port183,Buenaventura,5,2,37916,0,17652,11255,9008,0,0,0,0,0,0,0
2026-01-06,port183,Buenaventura,2,2,37209,0,0,37209,0,0,0,0,0,0,0,0
2026-01-07,port183,Buenaventura,3,1,24421,0,5569,12139,0,6712,0,0,0,0,0,0
2026-01-08,port183,Buenaventura,3,2,16547,1625,0,12683,0,0,3864,0,1625,0,0,0
2026-01-09,port183,Buenaventura,5,2,65617,62418,36180,29436,0,0,0,60358,1625,0,435,0
2026-01-10,port183,Buenaventura,2,2,5559,10867,0,5559,0,0,0,0,10867,0,0,0
2026-01-11,port183,Buenaventura,5,3,37228,6300,0,37228,0,0,0,4359,1625,0,315,0
2026-01-12,port183,Buenaventura,4,2,67826,4444,51180,1888,14756,0,0,0,4444,0,0,0
2026-01-13,port183,Buenaventura,4,2,96719,1625,52932,43786,0,0,0,0,1625,0,0,0
2026-01-14,port183,Buenaventura,4,2,26686,1707,5531,19989,0,1165,0,0,1625,0,81,0
2026-01-15,port183,Buenaventura,2,2,13189,0,0,13189,0,0,0,0,0,0,0,0
2026-01-16,port183,Buenaventura,3,1,31878,0,11410,19953,514,0,0,0,0,0,0,0
2026-01-17,port183,Buenaventura,5,3,19265,14352,19265,0,0,0,0,0,14352,0,0,0
2026-01-18,port183,Buenaventura,3,3,30486,3321,0,30486,0,0,0,0,3321,0,0,0
2026-01-19,port183,Buenaventura,6,3,48226,2236,0,39488,5578,2502,656,0,1625,611,0,0
2026-01-20,port183,Buenaventura,3,1,38577,3566,20624,12374,5578,0,0,2955,0,611,0,0
2026-01-21,port183,Buenaventura,4,3,25674,0,4097,21576,0,0,0,0,0,0,0,0
2026-01-22,port183,Buenaventura,3,1,65117,0,53765,11351,0,0,0,0,0,0,0,0
2026-01-23,port183,Buenaventura,6,4,33476,3126,6385,21629,0,5461,0,0,2473,0,653,0
2026-01-24,port183,Buenaventura,1,1,5559,1625,0,5559,0,0,0,0,1625,0,0,0
2026-01-25,port183,Buenaventura,5,2,98824,0,60216,31136,7471,0,0,0,0,0,0,0
2026-01-26,port183,Buenaventura,6,3,85765,4965,73827,7586,0,0,4350,2955,2010,0,0,0
2026-01-27,port183,Buenaventura,2,0,2483,0,0,0,0,0,2483,0,0,0,0,0
2026-01-28,port183,Buenaventura,4,2,52636,0,37179,14794,0,662,0,0,0,0,0,0
2026-01-29,port183,Buenaventura,1,1,0,1723,0,0,0,0,0,0,1723,0,0,0
2026-01-30,port183,Buenaventura,3,2,3082,64058,0,3082,0,0,0,56811,7246,0,0,0
2026-01-31,port183,Buenaventura,4,2,41407,4690,0,21363,0,20044,0,0,3747,0,943,0
2026-02-01,port183,Buenaventura,4,4,18797,17012,0,18797,0,0,0,0,17012,0,0,0
2026-02-02,port183,Buenaventura,4,3,17437,406,0,14335,3101,0,0,0,406,0,0,0
2026-02-03,port183,Buenaventura,3,3,39041,2633,0,39041,0,0,0,0,2633,0,0,0
2026-02-04,port183,Buenaventura,2,1,20193,0,0,18227,0,1965,0,0,0,0,0,0
2026-02-05,port183,Buenaventura,3,1,53318,1517,53318,0,0,0,0,0,1517,0,0,0
2026-02-06,port183,Buenaventura,5,2,97274,2030,81032,16242,0,0,0,0,2030,0,0,0
2026-02-07,port183,Buenaventura,5,2,60783,26905,60783,0,0,0,0,20033,6871,0,0,0
2026-02-08,port183,Buenaventura,4,2,58105,11783,55544,0,0,0,2561,0,11783,0,0,0
2026-02-09,port183,Buenaventura,4,3,23008,3287,5173,17834,0,0,0,0,3287,0,0,0
2026-02-10,port183,Buenaventura,1,1,3076,0,0,3076,0,0,0,0,0,0,0,0
2026-02-11,port183,Buenaventura,3,1,56716,611,0,29415,27300,0,0,0,0,611,0,0
2026-02-12,port183,Buenaventura,5,3,51887,0,14958,24768,0,12159,0,0,0,0,0,0
2026-02-13,port183,Buenaventura,5,2,30182,34090,11135,14245,0,0,4801,34090,0,0,0,0
2026-02-14,port183,Buenaventura,5,3,25591,5038,0,6526,0,18197,868,0,5038,0,0,0
2026-02-15,port183,Buenaventura,2,0,23848,0,22107,0,0,1741,0,0,0,0,0,0
2026-02-16,port183,Buenaventura,6,5,63399,18873,29879,33520,0,0,0,0,18873,0,0,0
2026-02-17,port183,Buenaventura,4,1,102077,30,72226,28606,0,1244,0,30,0,0,0,0
2026-02-18,port183,Buenaventura,6,3,94375,2261,68692,24813,0,869,0,0,2261,0,0,0
2026-02-19,port183,Buenaventura,2,1,20924,0,0,18712,0,2211,0,0,0,0,0,0
2026-02-20,port183,Buenaventura,5,3,56409,3792,41993,14416,0,0,0,0,3792,0,0,0
2026-02-21,port183,Buenaventura,4,2,0,17605,0,0,0,0,0,0,14340,3264,0,0
2026-02-22,port183,Buenaventura,4,4,30171,1625,0,30171,0,0,0,0,1625,0,0,0
2026-02-23,port183,Buenaventura,3,2,5559,10112,0,5559,0,0,0,0,10112,0,0,0
2026-02-24,port183,Buenaventura,3,1,15484,0,14528,956,0,0,0,0,0,0,0,0
2026-02-25,port183,Buenaventura,3,2,25101,0,8733,16367,0,0,0,0,0,0,0,0
2026-02-26,port183,Buenaventura,3,1,7796,690,0,2225,0,0,5570,0,0,0,690,0
2026-02-27,port183,Buenaventura,4,2,116342,5909,103096,13245,0,0,0,0,5909,0,0,0
2026-02-28,port183,Buenaventura,7,3,73112,12577,67955,0,5156,0,0,0,12577,0,0,0
2026-03-01,port183,Buenaventura,3,1,6263,15900,5185,0,0,1078,0,0,15900,0,0,0
2026-03-02,port183,Buenaventura,3,3,22871,1625,0,22871,0,0,0,0,1625,0,0,0
2026-03-03,port183,Buenaventura,4,2,55975,76016,20624,35351,0,0,0,64396,11619,0,0,0
2026-03-04,port183,Buenaventura,2,1,61981,0,44291,17690,0,0,0,0,0,0,0,0
2026-03-05,port183,Buenaventura,5,3,29952,506,0,23345,0,6606,0,0,506,0,0,0
2026-03-06,port183,Buenaventura,3,2,5559,3846,0,5559,0,0,0,0,3846,0,0,0
2026-03-07,port183,Buenaventura,2,2,1168,8616,0,1168,0,0,0,0,8616,0,0,0
2026-03-08,port183,Buenaventura,5,2,46291,2236,19109,20921,6260,0,0,0,1625,611,0,0
2026-03-09,port183,Buenaventura,8,2,121888,6528,117022,3708,0,1158,0,0,6528,0,0,0
2026-03-10,port183,Buenaventura,4,3,92377,0,55895,36481,0,0,0,0,0,0,0,0
2026-03-11,port183,Buenaventura,6,1,71424,18493,0,46173,7919,17332,0,18493,0,0,0,0
2026-03-12,port183,Buenaventura,2,1,4609,0,0,665,0,0,3944,0,0,0,0,0
2026-03-13,port183,Buenaventura,2,2,5634,804,0,5634,0,0,0,0,804,0,0,0
2026-03-14,port183,Buenaventura,4,2,57837,1261,54544,1902,1389,0,0,0,1261,0,0,0
2026-03-15,port183,Buenaventura,4,2,71381,0,41625,25369,0,4386,0,0,0,0,0,0
2026-03-16,port183,Buenaventura,4,3,9670,2431,0,6458,0,0,3212,0,2431,0,0,0
2026-03-17,port183,Buenaventura,4,1,82242,2955,70061,10327,0,1854,0,2955,0,0,0,0
2026-03-18,port183,Buenaventura,3,3,29049,0,0,29049,0,0,0,0,0,0,0,0
2026-03-19,port183,Buenaventura,4,2,102481,0,64242,38238,0,0,0,0,0,0,0,0
2026-03-20,port183,Buenaventura,3,1,8109,7207,6732,0,0,0,1376,0,7207,0,0,0
2026-03-21,port183,Buenaventura,4,3,37041,3250,24887,12154,0,0,0,0,3250,0,0,0
2026-03-22,port183,Buenaventura,5,3,15298,15327,7605,5815,0,1877,0,0,15327,0,0,0
2026-03-23,port183,Buenaventura,4,2,6936,1886,1721,5215,0,0,0,0,1886,0,0,0
2026-03-24,port183,Buenaventura,5,1,61817,67,48334,12506,0,0,976,0,0,0,0,67
2026-03-25,port183,Buenaventura,4,2,85569,0,23305,52936,9328,0,0,0,0,0,0,0
2026-03-26,port183,Buenaventura,1,1,11102,0,0,11102,0,0,0,0,0,0,0,0
2026-03-27,port183,Buenaventura,5,2,99249,0,81432,14126,0,3690,0,0,0,0,0,0
2026-03-28,port183,Buenaventura,3,2,12492,1625,0,12492,0,0,0,0,1625,0,0,0
2026-03-29,port183,Buenaventura,6,4,54796,6045,51437,1329,0,0,2029,0,6045,0,0,0
2026-03-30,port183,Buenaventura,6,2,66131,18689,66131,0,0,0,0,0,18689,0,0,0
2026-03-31,port183,Buenaventura,5,2,32401,25309,20624,10760,0,0,1017,2955,1625,0,20729,0
2026-04-01,port183,Buenaventura,3,3,32003,0,0,32003,0,0,0,0,0,0,0,0
2026-04-02,port183,Buenaventura,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-03,port183,Buenaventura,2,1,948,0,0,510,0,438,0,0,0,0,0,0
2026-04-04,port183,Buenaventura,4,3,59372,1625,51386,7985,0,0,0,0,1625,0,0,0
2026-04-05,port183,Buenaventura,7,3,123630,34553,109060,7964,0,6606,0,27134,7418,0,0,0
2026-04-06,port183,Buenaventura,3,2,18816,2049,0,18816,0,0,0,0,1610,0,438,0
2026-04-07,port183,Buenaventura,3,2,31485,0,0,30117,0,0,1368,0,0,0,0,0
2026-04-08,port183,Buenaventura,4,2,30336,5944,20624,7426,2286,0,0,2955,2988,0,0,0
2026-04-09,port183,Buenaventura,4,2,55361,0,47340,8020,0,0,0,0,0,0,0,0
2026-04-10,port183,Buenaventura,3,3,31884,0,0,31884,0,0,0,0,0,0,0,0
2026-04-11,port183,Buenaventura,3,1,83047,0,70844,12202,0,0,0,0,0,0,0,0
2026-04-12,port183,Buenaventura,3,2,30148,4580,20624,9524,0,0,0,2955,1625,0,0,0
2026-04-13,port183,Buenaventura,3,2,35294,0,0,27600,7694,0,0,0,0,0,0,0
2026-04-14,port183,Buenaventura,2,0,17382,0,0,0,0,17382,0,0,0,0,0,0
2026-04-15,port183,Buenaventura,3,2,42719,7347,23407,19311,0,0,0,0,7347,0,0,0
2026-04-16,port183,Buenaventura,2,0,5578,611,0,0,5578,0,0,0,0,611,0,0
2026-04-17,port183,Buenaventura,6,3,160337,0,103292,33842,0,23202,0,0,0,0,0,0
2026-04-18,port183,Buenaventura,3,1,20058,63724,20058,0,0,0,0,59227,4496,0,0,0
2026-04-19,port183,Buenaventura,6,5,47053,9623,34160,12892,0,0,0,0,9623,0,0,0
2026-04-20,port183,Buenaventura,4,3,36382,1541,12677,23705,0,0,0,0,1541,0,0,0
2026-04-21,port183,Buenaventura,2,2,30321,0,0,30321,0,0,0,0,0,0,0,0
2026-04-22,port183,Buenaventura,2,1,20351,67,0,19375,0,0,976,0,0,0,0,67
2026-04-23,port183,Buenaventura,4,1,67965,1860,62406,5559,0,0,0,0,1625,235,0,0
2026-04-24,port183,Buenaventura,4,2,24603,0,0,22363,2239,0,0,0,0,0,0,0
2026-04-25,port183,Buenaventura,2,2,7580,1625,0,7580,0,0,0,0,1625,0,0,0
2026-04-26,port183,Buenaventura,5,2,41082,8644,37377,3705,0,0,0,0,8644,0,0,0
2026-04-27,port183,Buenaventura,5,4,27565,8048,0,27565,0,0,0,0,7125,0,922,0
2026-04-28,port183,Buenaventura,7,4,56652,6099,21107,35544,0,0,0,2955,3144,0,0,0
2026-04-29,port183,Buenaventura,1,0,9352,0,9352,0,0,0,0,0,0,0,0,0
2026-04-30,port183,Buenaventura,4,2,21499,1625,0,17411,0,0,4087,0,1625,0,0,0
2026-05-01,port183,Buenaventura,3,2,27795,1625,19198,8597,0,0,0,0,1625,0,0,0
2026-05-02,port183,Buenaventura,3,2,8092,1625,0,8092,0,0,0,0,1625,0,0,0
2026-05-03,port183,Buenaventura,6,4,92323,1127,87392,4930,0,0,0,0,1127,0,0,0
2026-05-04,port183,Buenaventura,6,4,50615,12193,20624,24529,0,5461,0,2955,8585,0,653,0
2026-05-05,port183,Buenaventura,3,1,11774,3325,0,0,8622,3151,0,0,3325,0,0,0
2026-05-06,port183,Buenaventura,2,1,70504,0,52129,18375,0,0,0,0,0,0,0,0
2026-05-07,port183,Buenaventura,4,3,47922,0,7473,40448,0,0,0,0,0,0,0,0
2026-05-08,port183,Buenaventura,3,3,27824,0,0,27824,0,0,0,0,0,0,0,0
2026-05-09,port183,Buenaventura,4,3,11024,8371,0,5191,0,5832,0,0,8371,0,0,0
2026-05-10,port183,Buenaventura,4,2,8929,1625,0,6571,0,0,2357,0,1625,0,0,0
2026-05-11,port183,Buenaventura,1,1,0,1156,0,0,0,0,0,0,1156,0,0,0
2026-05-12,port183,Buenaventura,3,1,18088,611,0,12068,5578,441,0,0,0,611,0,0
2026-05-13,port183,Buenaventura,6,1,66092,0,59979,3336,388,0,2388,0,0,0,0,0
2026-05-14,port183,Buenaventura,4,1,82004,0,50783,10757,0,20463,0,0,0,0,0,0
2026-05-15,port183,Buenaventura,1,1,2549,0,0,2549,0,0,0,0,0,0,0,0
2026-05-16,port183,Buenaventura,5,3,49390,3355,48275,1114,0,0,0,2955,400,0,0,0
2026-05-17,port183,Buenaventura,3,3,32710,775,0,32710,0,0,0,0,775,0,0,0
2026-05-18,port183,Buenaventura,4,4,50602,1625,0,50602,0,0,0,0,1625,0,0,0
2026-05-19,port183,Buenaventura,5,1,40861,1601,13087,0,21065,0,6707,0,1601,0,0,0
2026-05-20,port183,Buenaventura,3,1,18981,549,4234,14747,0,0,0,549,0,0,0,0
2026-05-21,port183,Buenaventura,1,1,25754,0,0,25754,0,0,0,0,0,0,0,0
2026-05-22,port183,Buenaventura,2,2,34964,0,0,34964,0,0,0,0,0,0,0,0
2026-05-23,port183,Buenaventura,4,1,49482,2955,46959,2523,0,0,0,2955,0,0,0,0
2026-05-24,port183,Buenaventura,2,2,254,3386,0,254,0,0,0,0,3386,0,0,0
2026-05-25,port183,Buenaventura,5,4,26947,61637,0,26947,0,0,0,60864,773,0,0,0
2026-05-26,port183,Buenaventura,4,2,127455,0,101742,25712,0,0,0,0,0,0,0,0
2026-05-27,port183,Buenaventura,1,1,19780,0,0,19780,0,0,0,0,0,0,0,0
2026-05-28,port183,Buenaventura,4,1,44290,0,26661,17629,0,0,0,0,0,0,0,0
2026-05-29,port183,Buenaventura,4,3,36791,2137,0,36791,0,0,0,0,2137,0,0,0
2026-05-30,port183,Buenaventura,3,2,13580,653,0,8118,0,5461,0,0,0,0,653,0
2026-05-31,port183,Buenaventura,2,2,0,3385,0,0,0,0,0,0,3385,0,0,0
2026-06-01,port183,Buenaventura,7,5,41970,12289,0,38416,0,0,3554,10713,1575,0,0,0
2026-06-02,port183,Buenaventura,1,0,0,1161,0,0,0,0,0,1161,0,0,0,0
2026-06-03,port183,Buenaventura,2,1,4623,0,1211,3412,0,0,0,0,0,0,0,0
2026-06-04,port183,Buenaventura,1,1,10221,0,0,10221,0,0,0,0,0,0,0,0
2026-06-05,port183,Buenaventura,5,2,91173,0,52287,38885,0,0,0,0,0,0,0,0
2026-06-06,port183,Buenaventura,5,3,42399,10811,20624,17107,0,4667,0,2955,7855,0,0,0
2026-06-07,port183,Buenaventura,3,2,13374,57904,0,13374,0,0,0,56279,1625,0,0,0
2026-06-08,port183,Buenaventura,4,3,59422,5321,53867,5554,0,0,0,0,5321,0,0,0
2026-06-09,port183,Buenaventura,3,2,24712,0,0,24712,0,0,0,0,0,0,0,0
2026-06-10,port183,Buenaventura,2,0,17264,0,3379,0,13884,0,0,0,0,0,0,0
2026-06-11,port183,Buenaventura,3,2,42200,0,0,42200,0,0,0,0,0,0,0,0
2026-06-12,port183,Buenaventura,2,2,3301,0,0,3301,0,0,0,0,0,0,0,0
2026-06-13,port183,Buenaventura,1,1,5559,1625,0,5559,0,0,0,0,1625,0,0,0
2026-06-14,port183,Buenaventura,3,2,16942,0,0,16942,0,0,0,0,0,0,0,0
2026-06-15,port183,Buenaventura,5,4,10349,8155,0,10349,0,0,0,0,8155,0,0,0
2026-06-16,port183,Buenaventura,5,0,141002,653,135540,0,0,5461,0,0,0,0,653,0
2026-06-17,port183,Buenaventura,2,1,33683,0,26612,7070,0,0,0,0,0,0,0,0
2026-06-18,port183,Buenaventura,4,2,99737,0,53175,45401,0,1160,0,0,0,0,0,0
2026-06-19,port183,Buenaventura,4,2,50462,2955,20624,29838,0,0,0,2955,0,0,0,0
2026-06-20,port183,Buenaventura,5,4,3329,13411,0,3329,0,0,0,0,13411,0,0,0
2026-06-21,port183,Buenaventura,4,2,1413,7608,0,0,0,1413,0,0,7608,0,0,0
2026-06-22,port183,Buenaventura,4,1,38852,7592,33274,0,5578,0,0,0,6980,611,0,0
2026-06-23,port183,Buenaventura,3,0,26754,653,0,0,0,26754,0,0,0,0,653,0
2026-06-24,port183,Buenaventura,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-06-25,port183,Buenaventura,4,3,47676,1625,0,44879,0,2797,0,0,1625,0,0,0
2026-06-26,port183,Buenaventura,6,2,78064,3778,68282,9781,0,0,0,0,0,0,3778,0
2026-06-27,port183,Buenaventura,5,2,53499,11968,52222,0,1277,0,0,0,11968,0,0,0
2026-06-28,port183,Buenaventura,3,3,5559,26641,0,5559,0,0,0,0,26641,0,0,0
2026-06-29,port183,Buenaventura,6,4,126305,5424,91239,35065,0,0,0,0,5424,0,0,0
2026-06-30,port183,Buenaventura,5,1,31931,0,15631,13315,235,0,2748,0,0,0,0,0
2026-07-01,port183,Buenaventura,5,4,35569,1549,0,35569,0,0,0,0,0,0,1549,0
2026-07-02,port183,Buenaventura,1,0,27343,0,27343,0,0,0,0,0,0,0,0,0
2026-07-03,port183,Buenaventura,5,3,54417,1625,0,35707,0,18709,0,0,1625,0,0,0
2026-07-04,port183,Buenaventura,2,1,8041,13619,8041,0,0,0,0,0,13619,0,0,0
2026-07-05,port183,Buenaventura,3,3,32833,1625,0,32833,0,0,0,0,1625,0,0,0
2026-07-06,port183,Buenaventura,4,3,20124,3886,1669,18455,0,0,0,0,3886,0,0,0
2026-07-07,port183,Buenaventura,2,1,25451,0,12483,12968,0,0,0,0,0,0,0,0
2026-07-08,port183,Buenaventura,6,4,49562,1625,1729,47832,0,0,0,0,1625,0,0,0
2026-07-09,port183,Buenaventura,4,2,40931,0,0,31040,0,0,9890,0,0,0,0,0
2026-07-10,port183,Buenaventura,3,1,36536,0,12165,23428,0,942,0,0,0,0,0,0
2026-07-11,port183,Buenaventura,4,3,12581,0,0,12581,0,0,0,0,0,0,0,0
2026-07-12,port183,Buenaventura,7,5,76832,4133,51442,24953,0,436,0,0,4133,0,0,0
2026-07-13,port183,Buenaventura,5,3,38415,6194,13192,17125,0,8097,0,0,6194,0,0,0
2026-07-14,port183,Buenaventura,2,1,5608,0,0,2577,0,0,3030,0,0,0,0,0
2026-07-15,port183,Buenaventura,5,2,60058,3037,20624,38269,0,1165,0,2955,0,0,81,0
2026-07-16,port183,Buenaventura,4,1,47042,0,44854,2187,0,0,0,0,0,0,0,0
2026-07-17,port183,Buenaventura,5,4,64675,0,11060,53615,0,0,0,0,0,0,0,0
2026-07-18,port183,Buenaventura,4,3,20160,7811,0,20160,0,0,0,0,7811,0,0,0
2026-07-19,port183,Buenaventura,3,2,14188,2745,0,14188,0,0,0,0,2745,0,0,0
2026-07-20,port183,Buenaventura,3,2,6019,7252,0,5559,0,0,460,0,7252,0,0,0
2026-07-21,port183,Buenaventura,4,2,42013,2955,20624,20247,0,1141,0,2955,0,0,0,0
2026-07-22,port183,Buenaventura,4,2,42023,2955,20624,21399,0,0,0,2955,0,0,0,0
2026-07-23,port183,Buenaventura,3,1,4801,58452,0,0,0,0,4801,54118,4333,0,0,0
2026-07-24,port183,Buenaventura,5,2,64188,6521,41248,17362,5578,0,0,5910,0,611,0,0
2026-07-25,port183,Buenaventura,4,3,37806,10917,35571,2234,0,0,0,0,10917,0,0,0
2026-07-26,port183,Buenaventura,4,3,33662,6307,20624,13038,0,0,0,2955,3352,0,0,0
2026-07-27,port183,Buenaventura,4,2,39618,1656,18076,21542,0,0,0,30,1625,0,0,0
2026-07-28,port183,Buenaventura,4,1,54624,5910,51659,2964,0,0,0,5910,0,0,0,0
